"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum","RelatedMethodSet","RelatedCasesNum"
"65","scribejava/scribejava-httpclient-ahc","ec5b39293b1c141a28b997b9bcb13de49f275430","2730b123e96dac9f9429c82e469ccaeeef89c8cd","LOCAL_VAR_RENAMING","0","1","2","[AhcHttpClient executeAsync (String, Map<String,String>, Verb, String, String, OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>), AhcHttpClient executeAsync (String, Map<String,String>, Verb, String, MultipartPayload, OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>)]","6"
"0","scribejava/scribejava-httpclient-apache","2730b123e96dac9f9429c82e469ccaeeef89c8cd","31cfdb4eb57ebe4b69a0fff4674bb40542e153ad","LOCAL_VAR_RENAMING","0","1","17","[OAuthAsyncCompletionHandler cancelled (), ApacheHttpClient ApacheHttpClient (HttpAsyncClientBuilder), ApacheHttpClient executeAsync (String, Map<String,String>, Verb, String, byte[], OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>), OAuthAsyncCompletionHandler failed (Exception), ApacheHttpClient close (), ApacheHttpClient executeAsync (String, Map<String,String>, Verb, String, String, OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>), OAuthAsyncCompletionHandler completed (HttpResponse), OAuthAsyncCompletionHandler OAuthAsyncCompletionHandler (OAuthAsyncRequestCallback<T>, ResponseConverter<T>), ApacheHttpClient getRequestBuilder (Verb), ApacheHttpClient ApacheHttpClient (CloseableHttpAsyncClient), OAuthAsyncCompletionHandler getResult (long, TimeUnit), ApacheHttpClient ApacheHttpClient (ApacheHttpClientConfig), ApacheHttpClient doExecuteAsync (String, Map<String,String>, Verb, String, HttpEntity, OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>), ApacheHttpClient executeAsync (String, Map<String,String>, Verb, String, File, OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>), OAuthAsyncCompletionHandler getResult (), ApacheHttpClient executeAsync (String, Map<String,String>, Verb, String, MultipartPayload, OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>), ApacheHttpClient ApacheHttpClient ()]","34"
"1","scribejava/scribejava-httpclient-apache","31cfdb4eb57ebe4b69a0fff4674bb40542e153ad","b449942eba4b122284def213b31db8c737a93a85","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"4","scribejava/scribejava-httpclient-apache","b449942eba4b122284def213b31db8c737a93a85","1799e64509189c898f5670a69b26ba7496f9782e","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"7","scribejava/scribejava-httpclient-apache","1799e64509189c898f5670a69b26ba7496f9782e","78a77a2d32eb7f69eaa07c0d6f244d7789c09d8e","REVERSE_IF_ELSE","3","1","4","[OAuthAsyncCompletionHandler cancelled (), OAuthAsyncCompletionHandler getResult (long, TimeUnit), OAuthAsyncCompletionHandler failed (Exception), OAuthAsyncCompletionHandler getResult ()]","8"
"8","scribejava/scribejava-httpclient-apache","78a77a2d32eb7f69eaa07c0d6f244d7789c09d8e","c1195da45b2812f1dcb15833620ea4141f2ee71c","SWITCH_EQUAL_SIDES","14","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"9","scribejava/scribejava-httpclient-apache","c1195da45b2812f1dcb15833620ea4141f2ee71c","ed5471806f201165e14302c1c9865215a1dc3527","REVERSE_IF_ELSE","3","1","1","[OAuthAsyncCompletionHandler getResult (long, TimeUnit)]","2"
"10","scribejava/scribejava-httpclient-apache","ed5471806f201165e14302c1c9865215a1dc3527","6ca77b483a0272305630539cfcaae78a3117950f","SWITCH_EQUAL_SIDES","14","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"15","scribejava/scribejava-httpclient-apache","6ca77b483a0272305630539cfcaae78a3117950f","c71766f6d2d07168f3733c990347961dfb4e2693","STATEMENTS_ORDER_REARRANGEMENT","10","1","2","[OAuthAsyncCompletionHandler completed (HttpResponse), OAuthAsyncCompletionHandler OAuthAsyncCompletionHandler (OAuthAsyncRequestCallback<T>, ResponseConverter<T>)]","4"
"22","scribejava/scribejava-httpclient-apache","c71766f6d2d07168f3733c990347961dfb4e2693","ac4276ed2cc19447fc316b5d70fd65d07588def9","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"41","scribejava/scribejava-httpclient-apache","ac4276ed2cc19447fc316b5d70fd65d07588def9","70a6aef2d9d1ceb2a96fbe7eaa93f8a4a2859a78","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"42","scribejava/scribejava-httpclient-apache","70a6aef2d9d1ceb2a96fbe7eaa93f8a4a2859a78","6dc56b3bb1319d62103eaed39cd28d4f2a1d8e4c","LOCAL_VAR_RENAMING","0","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"43","scribejava/scribejava-httpclient-apache","6dc56b3bb1319d62103eaed39cd28d4f2a1d8e4c","315d374656f4b3665a82110831fa4d505d1ce234","LOCAL_VAR_RENAMING","0","1","0","[]","0"
"50","scribejava/scribejava-httpclient-apache","315d374656f4b3665a82110831fa4d505d1ce234","bc471a048a23a4924d599eca83179d1783b3581d","STATEMENTS_ORDER_REARRANGEMENT","10","1","2","[OAuthAsyncCompletionHandler completed (HttpResponse), OAuthAsyncCompletionHandler OAuthAsyncCompletionHandler (OAuthAsyncRequestCallback<T>, ResponseConverter<T>)]","4"
"51","scribejava/scribejava-httpclient-apache","bc471a048a23a4924d599eca83179d1783b3581d","74b02d84bec9657f4a8f30a416475e9a28907581","STATEMENTS_ORDER_REARRANGEMENT","10","1","2","[OAuthAsyncCompletionHandler completed (HttpResponse), OAuthAsyncCompletionHandler OAuthAsyncCompletionHandler (OAuthAsyncRequestCallback<T>, ResponseConverter<T>)]","4"
"52","scribejava/scribejava-httpclient-apache","74b02d84bec9657f4a8f30a416475e9a28907581","1163a953ab496e8704d2f6a9e56723d59a757d33","SWITCH_EQUAL_SIDES","14","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"58","scribejava/scribejava-httpclient-apache","1163a953ab496e8704d2f6a9e56723d59a757d33","4d09d5d38308fc51bccb80edf324f5c1d8481d39","SWITCH_EQUAL_SIDES","14","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"59","scribejava/scribejava-httpclient-apache","4d09d5d38308fc51bccb80edf324f5c1d8481d39","523970d6af56b61b5fb2a29568e02ca243bc6fb7","SWITCH_EQUAL_SIDES","14","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"62","scribejava/scribejava-httpclient-apache","523970d6af56b61b5fb2a29568e02ca243bc6fb7","d2d46487481294f311e8f073cb0e6416c30b66d3","REVERSE_IF_ELSE","3","1","3","[OAuthAsyncCompletionHandler cancelled (), OAuthAsyncCompletionHandler getResult (long, TimeUnit), OAuthAsyncCompletionHandler getResult ()]","6"
"63","scribejava/scribejava-httpclient-apache","d2d46487481294f311e8f073cb0e6416c30b66d3","7cbb2c98d99a5a1a688b1cda4204a223e3fc5a0e","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[OAuthAsyncCompletionHandler completed (HttpResponse)]","2"
"0","scribejava/scribejava-httpclient-armeria","7cbb2c98d99a5a1a688b1cda4204a223e3fc5a0e","0bf39ffc946408dceb4815be0a2677ac0ae79318","FOR_TO_WHILE","1","1","3","[ArmeriaWebClientBuilder ArmeriaWebClientBuilder (ClientOptions, ClientFactory, SessionProtocol, Function<? super HttpClient,RetryingClient>, Function<? super HttpClient,LoggingClient>), ArmeriaWebClientBuilder protocol (String), ArmeriaWebClientBuilder newWebClient (String, String)]","3"
"3","scribejava/scribejava-httpclient-armeria","0bf39ffc946408dceb4815be0a2677ac0ae79318","51c40ffc73b10c0f0bda7c4833a9a163e935da94","SWITCH_EQUAL_SIDES","14","1","1","[ArmeriaWebClientBuilder protocol (String)]","1"
"6","scribejava/scribejava-httpclient-armeria","51c40ffc73b10c0f0bda7c4833a9a163e935da94","dc07575a50ed84db4fa3e2ccd7f540b3d70a6e4e","LOCAL_VAR_RENAMING","0","1","1","[ArmeriaProvider createClient (HttpClientConfig)]","2"
"59","scribejava/scribejava-httpclient-armeria","dc07575a50ed84db4fa3e2ccd7f540b3d70a6e4e","14af84e99cfdeaa0532ce5899141e97cffeb1d2a","REVERSE_IF_ELSE","3","1","1","[ArmeriaProvider createClient (HttpClientConfig)]","2"
"63","scribejava/scribejava-httpclient-armeria","14af84e99cfdeaa0532ce5899141e97cffeb1d2a","a00c96c55bc7ba57cabbb382190ecd1b4d48c99a","LOCAL_VAR_RENAMING","0","1","1","[ArmeriaProvider createClient (HttpClientConfig)]","2"
"0","scribejava/scribejava-httpclient-ning","a00c96c55bc7ba57cabbb382190ecd1b4d48c99a","d7fe6039b258f55f5dc8c0e8b188cb4147dd92af","FOR_TO_WHILE","1","1","4","[NingProvider createClient (HttpClientConfig), OAuthAsyncCompletionHandler onThrowable (Throwable), OAuthAsyncCompletionHandler onCompleted (com.ning.http.client.Response), OAuthAsyncCompletionHandler OAuthAsyncCompletionHandler (OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>)]","8"
"12","scribejava/scribejava-httpclient-ning","d7fe6039b258f55f5dc8c0e8b188cb4147dd92af","ab503a7bd714062d8e5fc57e2f9cffc932a0ae26","REVERSE_IF_ELSE","3","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"25","scribejava/scribejava-httpclient-ning","ab503a7bd714062d8e5fc57e2f9cffc932a0ae26","d45d887907c2f4b2d726dc901579e0a82765dd12","LOCAL_VAR_RENAMING","0","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"30","scribejava/scribejava-httpclient-ning","d45d887907c2f4b2d726dc901579e0a82765dd12","f564ea6120c8d227b6b46cbec2e959ba387fec3b","REVERSE_IF_ELSE","3","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"35","scribejava/scribejava-httpclient-ning","f564ea6120c8d227b6b46cbec2e959ba387fec3b","4653191825c5a8eb65ae15c88c7cb9dcdcc81146","LOCAL_VAR_RENAMING","0","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"43","scribejava/scribejava-httpclient-ning","4653191825c5a8eb65ae15c88c7cb9dcdcc81146","ebf9ce166574d6f96d877bd7b038701c840a1a68","REVERSE_IF_ELSE","3","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"51","scribejava/scribejava-httpclient-ning","ebf9ce166574d6f96d877bd7b038701c840a1a68","7f3a8cd08c1535c0a2abad632f748c56c8c7a3c7","LOCAL_VAR_RENAMING","0","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"52","scribejava/scribejava-httpclient-ning","7f3a8cd08c1535c0a2abad632f748c56c8c7a3c7","48969bd01ee878dc1c9354a3e6f82f0542f6c267","REVERSE_IF_ELSE","3","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"53","scribejava/scribejava-httpclient-ning","48969bd01ee878dc1c9354a3e6f82f0542f6c267","97cc9d746b29e80179ed0c34b1a0e7803196cc0a","REVERSE_IF_ELSE","3","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"63","scribejava/scribejava-httpclient-ning","97cc9d746b29e80179ed0c34b1a0e7803196cc0a","d1813e2870d647726aba60695222c688811c6bc1","REVERSE_IF_ELSE","3","1","1","[NingProvider createClient (HttpClientConfig)]","2"
"0","scribejava/scribejava-httpclient-okhttp","d1813e2870d647726aba60695222c688811c6bc1","4384fb5f2e4ab4a0678b1cb0b01d876066a6b9b5","FOR_TO_WHILE","1","1","7","[OAuthAsyncCompletionHandler OAuthAsyncCompletionHandler (OAuthAsyncRequestCallback<T>, OAuthRequest.ResponseConverter<T>, OkHttpFuture<T>), OAuthAsyncCompletionHandler onFailure (Call, IOException), OkHttpHttpClientConfig defaultConfig (), OAuthAsyncCompletionHandler onResponse (Call, okhttp3.Response), OkHttpHttpClientConfig createDefaultConfig (), OkHttpHttpClientConfig OkHttpHttpClientConfig (OkHttpClient.Builder), OkHttpHttpClientConfig getClientBuilder ()]","14"
"15","scribejava/scribejava-httpclient-okhttp","4384fb5f2e4ab4a0678b1cb0b01d876066a6b9b5","5dcc2f2d7b984803e2f1c69cc12e931c0b8501d1","LOCAL_VAR_RENAMING","0","1","2","[OkHttpHttpClientConfig OkHttpHttpClientConfig (OkHttpClient.Builder), OkHttpHttpClientConfig getClientBuilder ()]","4"
"18","scribejava/scribejava-httpclient-okhttp","5dcc2f2d7b984803e2f1c69cc12e931c0b8501d1","76e845889bdb117ba535a0385af822acc2a54bac","LOCAL_VAR_RENAMING","0","1","2","[OkHttpHttpClientConfig OkHttpHttpClientConfig (OkHttpClient.Builder), OkHttpHttpClientConfig getClientBuilder ()]","4"
"30","scribejava/scribejava-httpclient-okhttp","76e845889bdb117ba535a0385af822acc2a54bac","d4e01ac8ea66516fafec734cf2713c6bdb1fe21e","LOCAL_VAR_RENAMING","0","1","2","[OkHttpHttpClientConfig OkHttpHttpClientConfig (OkHttpClient.Builder), OkHttpHttpClientConfig getClientBuilder ()]","4"
"40","scribejava/scribejava-httpclient-okhttp","d4e01ac8ea66516fafec734cf2713c6bdb1fe21e","17c1de0c2654f50dd4a048781a49ecfe33279312","LOCAL_VAR_RENAMING","0","1","2","[OkHttpHttpClientConfig OkHttpHttpClientConfig (OkHttpClient.Builder), OkHttpHttpClientConfig getClientBuilder ()]","4"
"48","scribejava/scribejava-httpclient-okhttp","17c1de0c2654f50dd4a048781a49ecfe33279312","89988225ed0552e0a295a210a36f33a66c68e1a7","LOCAL_VAR_RENAMING","0","1","2","[OkHttpHttpClientConfig OkHttpHttpClientConfig (OkHttpClient.Builder), OkHttpHttpClientConfig getClientBuilder ()]","4"
"0","scribejava/scribejava-java8","89988225ed0552e0a295a210a36f33a66c68e1a7","75e8f67a6e09020549e4d065ec2944d47808f143","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"6","scribejava/scribejava-java8","75e8f67a6e09020549e4d065ec2944d47808f143","c59cde3bd646efb4007b3155723e139e63d12e58","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"22","scribejava/scribejava-java8","c59cde3bd646efb4007b3155723e139e63d12e58","28e09c478866181b5a7778d9c42068a35693e2fe","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"30","scribejava/scribejava-java8","28e09c478866181b5a7778d9c42068a35693e2fe","69506baa5334cf3039df0ce980ee2d7c4362cc19","LOCAL_VAR_RENAMING","0","1","1","[Java8Base64 internalEncodeUrlWithoutPadding (byte[])]","1"
"32","scribejava/scribejava-java8","69506baa5334cf3039df0ce980ee2d7c4362cc19","9a9617985107b89a522c70b470c7e006a4fb85cc","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"33","scribejava/scribejava-java8","9a9617985107b89a522c70b470c7e006a4fb85cc","57fb4e326bbf479841d25473fbc6a4f947ddbe85","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"35","scribejava/scribejava-java8","57fb4e326bbf479841d25473fbc6a4f947ddbe85","958b62d74ba311cc036d1961e7b2085930da17a6","LOCAL_VAR_RENAMING","0","1","1","[Java8Base64 internalEncode (byte[])]","1"
"39","scribejava/scribejava-java8","958b62d74ba311cc036d1961e7b2085930da17a6","9d881be35ab250fbf72f667af147972711142a50","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"47","scribejava/scribejava-java8","9d881be35ab250fbf72f667af147972711142a50","a7678937fd534042af383b701e4e3e2f787048c3","LOCAL_VAR_RENAMING","0","1","1","[Java8Base64 internalEncode (byte[])]","1"
"49","scribejava/scribejava-java8","a7678937fd534042af383b701e4e3e2f787048c3","f758361c19dc4674a321cb0a33e07c4e36b0e4b8","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"53","scribejava/scribejava-java8","f758361c19dc4674a321cb0a33e07c4e36b0e4b8","2ebfb553c58dcae65e38d102c28a067fb9c9f3b4","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"63","scribejava/scribejava-java8","2ebfb553c58dcae65e38d102c28a067fb9c9f3b4","90ae716c45e6e905d925875f75402b3cbc102b25","LOCAL_VAR_RENAMING","0","1","2","[Java8Base64 internalEncodeUrlWithoutPadding (byte[]), Java8Base64 internalEncode (byte[])]","2"
"0","mybatis-3","42b7fafa1ef3affbe9942042cc038d7c45986f6f","01bed8c60e61569306a3e93733433222a8775496","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","183","[MapperBuilderAssistant parseCompositeColumnName (String), PooledConnection getAge (), PropertyParser PropertyParser (), BaseExecutor applyTransactionTimeout (Statement), DefaultObjectFactory isCollection (Class<T>), BaseExecutor getTransaction (), ResultSetWrapper resolveClass (String), BaseExecutor setExecutorWrapper (Executor), PooledConnection getProxyConnection (), PooledConnection invoke (Object, Method, Object[]), BoundSql BoundSql (Configuration, String, List<ParameterMapping>, Object), Reflector addSetMethod (String, Method), Reflector getGetterType (String), PropertyParser parse (String, Properties), MapperBuilderAssistant setCurrentNamespace (String), BaseExecutor handleLocallyCachedOutputParameters (MappedStatement, CacheKey, Object, BoundSql), ResultSetWrapper getMapKey (ResultMap, String), PropertyNamer methodToProperty (String), PooledConnection getCreatedTimestamp (), DefaultObjectFactory instantiateClass (Class<T>, List<Class<?>>, List<Object>), ProviderContext getMapperMethod (), PooledConnection setConnectionTypeCode (int), LruCache getSize (), DefaultObjectFactory create (Class<T>), ErrorContext toString (), BaseExecutor deferLoad (MappedStatement, MetaObject, String, CacheKey, Class<?>), BaseExecutor close (boolean), BaseExecutor query (MappedStatement, Object, RowBounds, ResultHandler, CacheKey, BoundSql), PooledConnection getCheckoutTimestamp (), BoundSql getAdditionalParameter (String), ErrorContext activity (String), MapperBuilderAssistant addParameterMap (String, Class<?>, List<ParameterMapping>), LruCache removeObject (Object), StaticTextSqlNode apply (DynamicContext), PooledConnection getConnectionTypeCode (), BaseExecutor closeStatement (Statement), Reflector addSetMethods (Method[]), DeferredLoad DeferredLoad (MetaObject, String, CacheKey, PerpetualCache, Configuration, Class<?>), Reflector canControlMemberAccessible (), ErrorContext message (String), Reflector hasSetter (String), MapperBuilderAssistant useCacheRef (String), ProviderSqlSource createSqlSource (Object), BaseExecutor commit (boolean), BaseExecutor createCacheKey (MappedStatement, Object, RowBounds, BoundSql), MapperBuilderAssistant buildDiscriminator (Class<?>, String, Class<?>, JdbcType, Class<? extends TypeHandler<?>>, Map<String,String>), MapperBuilderAssistant addMappedStatement (String, SqlSource, StatementType, SqlCommandType, Integer, Integer, String, Class<?>, String, Class<?>, ResultSetType, boolean, boolean, boolean, KeyGenerator, String, String, String, LanguageDriver, String), ErrorContext instance (), ScriptingException ScriptingException (Throwable), MapperBuilderAssistant buildParameterMapping (Class<?>, String, Class<?>, JdbcType, String, ParameterMode, Class<? extends TypeHandler<?>>, Integer), ResultSetWrapper getColumnNames (), LruCache setSize (int), BaseExecutor getConnection (Log), PooledConnection invalidate (), BaseExecutor isClosed (), PooledConnection setCheckoutTimestamp (long), Reflector addMethodConflict (Map<String,List<Method>>, String, Method), BaseExecutor doQuery (MappedStatement, Object, RowBounds, ResultHandler, BoundSql), MapperBuilderAssistant addMappedStatement (String, SqlSource, StatementType, SqlCommandType, Integer, Integer, String, Class<?>, String, Class<?>, ResultSetType, boolean, boolean, boolean, KeyGenerator, String, String, String, LanguageDriver), ErrorContext sql (String), Reflector pickBetterSetter (Method, Method, String), ErrorContext ErrorContext (), ScriptingException ScriptingException (), ProviderSqlSource getBoundSql (Object), MapperBuilderAssistant applyCurrentNamespace (String, boolean), PooledConnection setCreatedTimestamp (long), Reflector hasGetter (String), MapperBuilderAssistant addMappedStatement (String, SqlSource, StatementType, SqlCommandType, Integer, Integer, String, Class<?>, String, Class<?>, ResultSetType, boolean, boolean, boolean, KeyGenerator, String, String, String, LanguageDriver, String, boolean), ResultSetWrapper getTypeHandler (Class<?>, String), Reflector getGetInvoker (String), Reflector getType (), ErrorContext recall (), BaseExecutor flushStatements (boolean), Reflector addFields (Class<?>), Reflector isRecord (Class<?>), MapperBuilderAssistant buildResultMapping (Class<?>, String, String, Class<?>, JdbcType, String, String, String, String, Class<? extends TypeHandler<?>>, List<ResultFlag>), Reflector getSignature (Method), ResultSetWrapper getMappedColumnNames (ResultMap, String), Reflector findPropertyName (String), VariableTokenHandler VariableTokenHandler (Properties), ProviderSqlSource extractProviderMethodArguments (Map<String,Object>, String[]), Reflector Reflector (Class<?>), BaseExecutor doQueryCursor (MappedStatement, Object, RowBounds, BoundSql), MapperBuilderAssistant useNewCache (Class<? extends Cache>, Class<? extends Cache>, Long, Integer, boolean, boolean, Properties), ResultSetWrapper loadMappedAndUnmappedColumnNames (ResultMap, String), MapperBuilderAssistant valueOrDefault (T, T), ErrorContext store (), BoundSql getParameterObject (), DefaultObjectFactory resolveInterface (Class<?>), PooledConnection PooledConnection (Connection, PooledDataSource), BoundSql getParameterMappings (), BoundSql hasAdditionalParameter (String), Reflector getClassMethods (Class<?>), ErrorContext reset (), MapperBuilderAssistant MapperBuilderAssistant (Configuration, String), PropertyNamer isProperty (String), Reflector typeToClass (Type), BaseExecutor rollback (boolean), Reflector getSetInvoker (String), ProviderContext getDatabaseId (), ScriptingException ScriptingException (String), LruCache clear (), ResultSetWrapper ResultSetWrapper (ResultSet, Configuration), PropertyNamer PropertyNamer (), Reflector addUniqueMethods (Map<String,Method>, Method[]), BaseExecutor queryCursor (MappedStatement, Object, RowBounds), PooledConnection getRealConnection (), Reflector resolveSetterConflicts (Map<String,List<Method>>), MapperBuilderAssistant getLanguageDriver (Class<? extends LanguageDriver>), PooledConnection getRealHashCode (), ErrorContext resource (String), Reflector getSetablePropertyNames (), ResultSetWrapper prependPrefixes (Set<String>, String), Reflector addGetField (Field), BaseExecutor doFlushStatements (boolean), PropertyNamer isGetter (String), LruCache getId (), ErrorContext object (String), ResultSetWrapper getResultSet (), BaseExecutor update (MappedStatement, Object), BoundSql getAdditionalParameters (), EnumOrdinalTypeHandler getNullableResult (CallableStatement, int), MapperBuilderAssistant addResultMap (String, Class<?>, String, Discriminator, List<ResultMapping>, Boolean), BaseExecutor isCached (MappedStatement, CacheKey), BaseExecutor query (MappedStatement, Object, RowBounds, ResultHandler), LruCache getObject (Object), ProviderContext ProviderContext (Class<?>, Method, String), MapperBuilderAssistant getStatementParameterMap (String, Class<?>, String), MapperBuilderAssistant getStatementResultMaps (String, Class<?>, String), EnumOrdinalTypeHandler getNullableResult (ResultSet, int), Reflector addDefaultConstructor (Class<?>), DeferredLoad load (), VariableTokenHandler getPropertyValue (String, String), MapperBuilderAssistant parseMultipleColumnNames (String), VariableTokenHandler handleToken (String), BaseExecutor BaseExecutor (Configuration, Transaction), PooledConnection getCheckoutTime (), ResultSetWrapper getJdbcType (String), Reflector resolveGetterConflicts (Map<String,List<Method>>), ProviderSqlSource ProviderSqlSource (Configuration, Object), PooledConnection isValid (), ResultSetWrapper getJdbcTypes (), EnumOrdinalTypeHandler EnumOrdinalTypeHandler (Class<E>), Reflector isValidPropertyName (String), MapperBuilderAssistant buildResultMapping (Class<?>, String, String, Class<?>, JdbcType, String, String, String, String, Class<? extends TypeHandler<?>>, List<ResultFlag>, String, String, boolean), Reflector addGetMethods (Method[]), MapperBuilderAssistant resolveResultJavaType (Class<?>, String, Class<?>), DefaultObjectFactory create (Class<T>, List<Class<?>>, List<Object>), ScriptingException ScriptingException (String, Throwable), ErrorContext cause (Throwable), DeferredLoad canLoad (), BoundSql getSql (), Reflector addSetField (Field), Reflector addGetMethod (String, Method, boolean), Reflector getIsRecordMethodHandle (), Reflector getGetablePropertyNames (), PooledConnection getLastUsedTimestamp (), EnumOrdinalTypeHandler getNullableResult (ResultSet, String), Reflector hasDefaultConstructor (), Reflector getSetterType (String), StaticTextSqlNode StaticTextSqlNode (String), BaseExecutor clearLocalCache (), PooledConnection checkConnection (), Reflector getDefaultConstructor (), Reflector addRecordGetMethods (Method[]), PooledConnection hashCode (), ProviderContext getMapperType (), LruCache cycleKeyList (Object), MapperBuilderAssistant resolveParameterJavaType (Class<?>, String, Class<?>, JdbcType), LruCache removeEldestEntry (Map.Entry<Object,Object>), ResultSetWrapper getClassNames (), ResultSetWrapper getUnmappedColumnNames (ResultMap, String), PooledConnection getTimeElapsedSinceLastUse (), BoundSql setAdditionalParameter (String, Object), PropertyNamer isSetter (String), LruCache LruCache (Cache), PooledConnection equals (Object), BaseExecutor doUpdate (MappedStatement, Object), BaseExecutor queryFromDatabase (MappedStatement, Object, RowBounds, ResultHandler, CacheKey, BoundSql), PooledConnection setLastUsedTimestamp (long), LruCache putObject (Object, Object), MapperBuilderAssistant getCurrentNamespace (), BaseExecutor flushStatements ()]","2928"
