id,projectName,startCommit,endCommit,transformType,transformTypeId,transformSum,RelatedMethodsNum,RelatedMethodSet,RelatedCasesNum
63,spring-data-neo4j/cineasts-aspects,9b4578fae1eda93041e16f61b4898ce9270ba2c5,71e231cd15aa57f450427fa58eccf0f396506d15,STATEMENTS_ORDER_REARRANGEMENT,10,1,3,"[Movie Movie (String, String), Movie getYear (), Movie getStars ()]",27
66,spring-data-neo4j/cineasts-aspects,71e231cd15aa57f450427fa58eccf0f396506d15,adb71129781c8dc8ddb63c453c4d1e62d56c0ee6,STATEMENTS_ORDER_REARRANGEMENT,10,1,2,"[Movie Movie (String, String), Movie getStars ()]",18
68,spring-data-neo4j/cineasts-aspects,adb71129781c8dc8ddb63c453c4d1e62d56c0ee6,354d6c774eca3fbec77c1aa3985fc81d9e8f9cd9,VAR_DECLARATION_DIVIDING,13,1,1,[Movie getStars ()],9
71,spring-data-neo4j/cineasts-aspects,354d6c774eca3fbec77c1aa3985fc81d9e8f9cd9,be879965539610b52e3f62a4189580cbf2443245,SWITCH_EQUAL_SIDES,14,1,3,"[Movie getYoutubeId (), Movie getRatings (), Movie getStars ()]",27
76,spring-data-neo4j/cineasts-aspects,be879965539610b52e3f62a4189580cbf2443245,7cdadbc0b7b56b5336f978f893bf6de586b12fdd,SWITCH_EQUAL_SIDES,14,1,1,[Movie getYoutubeId ()],9
78,spring-data-neo4j/cineasts-aspects,7cdadbc0b7b56b5336f978f893bf6de586b12fdd,e7ef11b99cf7ca78308d2206043a4d68a5565144,REVERSE_IF_ELSE,3,1,3,"[Movie getYoutubeId (), Movie getYear (), Movie getStars ()]",27
79,spring-data-neo4j/cineasts-aspects,e7ef11b99cf7ca78308d2206043a4d68a5565144,552371047b5ba7762745ffdba1544ee2c7b0c022,SWITCH_EQUAL_SIDES,14,1,1,[Movie getYoutubeId ()],9
81,spring-data-neo4j/cineasts-aspects,552371047b5ba7762745ffdba1544ee2c7b0c022,2da1af3101bd0f32a8df5c54e5a5bb1bad24dde4,LOCAL_VAR_RENAMING,0,1,4,"[Movie getRatings (), Movie getStars (), Movie setTagline (String), Movie getTagline ()]",36
86,spring-data-neo4j/cineasts-aspects,2da1af3101bd0f32a8df5c54e5a5bb1bad24dde4,b7916f5cffca2d2cd0f6a862050a4e0926c5ec8d,SWITCH_EQUAL_SIDES,14,1,3,"[Movie getYoutubeId (), Movie getRatings (), Movie getStars ()]",27
0,spring-data-neo4j/cineasts-rest,b7916f5cffca2d2cd0f6a862050a4e0926c5ec8d,42f4a35008ff330d20413b9cc088ae7b9952027b,CASE_TO_IF_ELSE,17,1,90,"[MovieDbJsonMapper mapToPerson (Map, Person), Movie setVersion (Integer), MovieDbImportService importMovies (Map<Integer,Integer>), Movie Movie (String, String), MovieRating aggregateRatings (User, int), Movie getRatings (), Movie setRuntime (Integer), MovieRating average (), MovieRating obtainRating (Movie), Movie getDescription (), Movie getReleaseDate (), MovieDbImportService doImportMovie (String), CineastsRepository rateMovie (Movie, User, int, String), MovieDbJsonMapper mapToRole (String), CineastsRepository getPerson (String), Movie getLanguage (), DatabasePopulator populateDatabase (), Movie getTitle (), Movie setHomepage (String), User getName (), Movie getVersion (), Movie getImdbId (), Movie getYoutubeId (), MovieDbImportService relatePersonsToMovie (Movie, Map), User addFriend (User), Movie getLastModified (), Movie setImdbId (String), MovieRating FriendsMovieRecommendations (int), Movie getStars (), User isFriend (User), User getLogin (), User toString (), CineastsRepository getMovie (String), Movie setLastModified (Date), MovieDbImportService loadMovieData (String), MovieDbJsonMapper mapToMovie (Map, Movie), Movie setImageUrl (String), Movie getYear (), CineastsRepository getMovieData (String), User User (String, String, String, Roles), Movie getDirector (), User getRole (), Movie getRuntime (), MovieRating getRecommendationsFor (User), Movie setTrailer (String), Movie Movie (), Movie getTagline (), CineastsRepository recommendMovies (User), User getAuthority (), User getFriends (), CineastsRepository findMovies (String, int), MovieImporter MovieImporter (MovieDbImportService), MovieDbJsonMapper extractFirst (Map, String, String), User getRatings (), MovieDbImportService doImportPerson (String), MovieDbImportService importMovie (String), User getPassword (), Movie setStudio (String), MovieDbJsonMapper toDate (Map, String, String), MovieDbJsonMapper limit (String, int), Movie setTagline (String), Movie getId (), Movie getTrailer (), Movie getActors (), Movie getHomepage (), DatabasePopulator cleanDb (), Movie getStudio (), Movie setReleaseDate (Date), MovieImporter getMovieIdsToImport (String[]), User setName (String), MovieDbImportService importPerson (String), MovieImporter runImport (Map<Integer,Integer>), Movie getImageUrl (), Movie toString (), User User (), Movie setTitle (String), MovieImporter main (String[]), User encode (String), Movie setDescription (String), MovieRating toString (), MovieRating update (Rating, int), MovieDbImportService loadPersonData (String), Movie getGenre (), MovieDbImportService importMovieFailsafe (Integer), Movie getRoles (), User updatePassword (String, String, String), Movie setGenre (String), User rate (Movie, int, String), MovieDbJsonMapper selectImageUrl (List<Map>, String, String), Movie setLanguage (String)]",720
23,spring-data-neo4j/cineasts-rest,42f4a35008ff330d20413b9cc088ae7b9952027b,04cb25543ff8e9d88f1800ac8b1fd8bf6ce4508b,LOCAL_VAR_RENAMING,0,1,1,[DatabasePopulator populateDatabase ()],8
28,spring-data-neo4j/cineasts-rest,04cb25543ff8e9d88f1800ac8b1fd8bf6ce4508b,4e70d5895859f5a29a1016459a34b81caad2ff81,LOCAL_VAR_RENAMING,0,1,1,[DatabasePopulator populateDatabase ()],8
44,spring-data-neo4j/cineasts-rest,4e70d5895859f5a29a1016459a34b81caad2ff81,c4f2aaef8571dc27bac4e35577348848ce081f3b,LOCAL_VAR_RENAMING,0,1,1,[DatabasePopulator populateDatabase ()],8
65,spring-data-neo4j/cineasts-rest,c4f2aaef8571dc27bac4e35577348848ce081f3b,bf212a228d16353d38b5d50425c937a02320a252,LOCAL_VAR_RENAMING,0,1,1,[DatabasePopulator populateDatabase ()],8
69,spring-data-neo4j/cineasts-rest,bf212a228d16353d38b5d50425c937a02320a252,1280f117d1355bb2d85b4fdb635f969113b99648,LOCAL_VAR_RENAMING,0,1,1,[DatabasePopulator populateDatabase ()],8
84,spring-data-neo4j/cineasts-rest,1280f117d1355bb2d85b4fdb635f969113b99648,c3a235a47a620471cb66884768a05f4b68ca088e,LOCAL_VAR_RENAMING,0,1,1,[DatabasePopulator populateDatabase ()],8
0,spring-data-neo4j/cineasts,c3a235a47a620471cb66884768a05f4b68ca088e,7cc5170268527bf42e277ee5ba68b2c4e1c644b7,LOOP_IF_CONTINUE_TO_ELSE,11,1,104,"[Director Director (String, String), Movie Movie (String, String), Movie getRatings (), Movie setRuntime (Integer), User rate (Neo4jOperations, Movie, int, String), Movie getDescription (), MovieDbImportService doImportMovie (String), MovieController updateMovie (Model, String, Integer, String), MovieDbLocalStorage hasMovie (String), Movie setHomepage (String), MovieController singleMovieView (Model, String), Movie getVersion (), Movie getYoutubeId (), Movie getLastModified (), User addFriend (User), Actor Actor (String, String), Movie getStars (), User hashCode (), User toString (), MovieDbLocalStorage storeMovie (String, Object), MovieController findMovies (Model, String), Movie getDirectors (), Movie setLastModified (Date), MovieDbLocalStorage fileForPerson (String), MovieDbLocalStorage storePerson (String, Object), Movie setImageUrl (String), ImportController ImportController (MovieDbImportService), User User (String, String, String, Roles), MovieDbLocalStorage asMap (Object), Movie setTrailer (String), MovieController populateDatabase (Model), Movie getTagline (), ImportController extractRanges (String), Movie equals (Object), MovieDbLocalStorage MovieDbLocalStorage (String), User getPassword (), Actor Actor (), Movie setTagline (String), Movie getTrailer (), MovieDbImportService doImportPerson (String, T), MovieDbLocalStorage loadJsonValue (File), Movie getHomepage (), User equals (Object), Movie getStudio (), MovieController singleActorView (Model, String), User getId (), Movie getImageUrl (), Actor getRoles (), Director Director (), Movie setTitle (String), Director Director (String), MovieDbImportService loadPersonData (String), User updatePassword (String, String, String), Movie setGenre (String), Director directed (Movie), ImportController importMovie (String, Model), MovieController getMovie (String), Movie setVersion (Integer), MovieDbImportService importMovies (Map<Integer,Integer>), Director getDirectedMovies (), MovieController index (Model), MovieDbLocalStorage storeJsonValue (Object, File), Movie getReleaseDate (), Movie getLanguage (), Movie getTitle (), User getName (), Movie getImdbId (), MovieDbLocalStorage fileForMovie (String), MovieDbImportService relatePersonsToMovie (Movie, Map), Movie setImdbId (String), User isFriend (User), User getLogin (), Movie hashCode (), MovieDbImportService loadMovieData (String), Movie getYear (), MovieDbLocalStorage loadMovie (String), User getRole (), Movie getRuntime (), Movie Movie (), User getAuthority (), User getFriends (), User getRatings (), Actor Actor (String), MovieDbImportService importMovie (String), Movie setStudio (String), MovieController addUser (Model), MovieDbLocalStorage ensureStorageDirectoryExists (), Movie getId (), Movie getActors (), MovieController clean (Model), Movie setReleaseDate (Date), User setName (String), Movie toString (), User User (), User encode (String), MovieDbLocalStorage loadPerson (String), Movie setDescription (String), Movie getGenre (), MovieDbImportService importMovieFailsafe (Integer), Movie getRoles (), MovieDbImportService importPerson (String, T), Actor playedIn (Movie, String), MovieDbLocalStorage hasPerson (String), Movie setLanguage (String)]",832
1,spring-data-neo4j/cineasts,7cc5170268527bf42e277ee5ba68b2c4e1c644b7,ecec2cd2a9562ef6ef7b6471a95ad90b5f47dc40,STATEMENTS_ORDER_REARRANGEMENT,10,1,9,"[Role Role (Actor, Movie, String), Role getActor (), Role setName (String), Role equals (Object), Role Role (), Role getMovie (), Role getName (), Role toString (), Role hashCode ()]",81
3,spring-data-neo4j/cineasts,ecec2cd2a9562ef6ef7b6471a95ad90b5f47dc40,c7af559f864c92f322983368cdfb0e5f198e28a2,REVERSE_IF_ELSE,3,1,1,[Role equals (Object)],9
5,spring-data-neo4j/cineasts,c7af559f864c92f322983368cdfb0e5f198e28a2,9b48456822bed13c9678b003a02e68e4bb78c38c,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[Role Role (Actor, Movie, String)]",9
12,spring-data-neo4j/cineasts,9b48456822bed13c9678b003a02e68e4bb78c38c,40bb9ff70503788af60dc696f50703744596387d,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[Role Role (Actor, Movie, String)]",9
16,spring-data-neo4j/cineasts,40bb9ff70503788af60dc696f50703744596387d,6c66ff5113242e2dac5713a550efbae3d971d454,LOCAL_VAR_RENAMING,0,1,2,"[Role setName (String), Role equals (Object)]",18
22,spring-data-neo4j/cineasts,6c66ff5113242e2dac5713a550efbae3d971d454,0f4904a9cf7773e17d59024381f717a15ddc0c60,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[Role Role (Actor, Movie, String)]",9
25,spring-data-neo4j/cineasts,0f4904a9cf7773e17d59024381f717a15ddc0c60,2e08704cc20010eb4061951999f0bb8b086575e7,INFIX_EXPRESSION_DIVIDING,8,1,1,[Role equals (Object)],9
26,spring-data-neo4j/cineasts,2e08704cc20010eb4061951999f0bb8b086575e7,80bb17377b7b52e10a4181ac6e2549badfe9819e,SWITCH_EQUAL_SIDES,14,1,1,[Role equals (Object)],9
30,spring-data-neo4j/cineasts,80bb17377b7b52e10a4181ac6e2549badfe9819e,d12a4342965d8b142453aa7ed0f3e1bf0da74114,INFIX_EXPRESSION_DIVIDING,8,1,1,[Role equals (Object)],9
34,spring-data-neo4j/cineasts,d12a4342965d8b142453aa7ed0f3e1bf0da74114,22e8bba87b01f52eb981ade7c64c456a65ae540d,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,[Role equals (Object)],9
37,spring-data-neo4j/cineasts,22e8bba87b01f52eb981ade7c64c456a65ae540d,78777fa484dc11e4b337f5c9c87aaa95c1aaee91,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,[Role equals (Object)],9
44,spring-data-neo4j/cineasts,78777fa484dc11e4b337f5c9c87aaa95c1aaee91,cf53f188fdf93a201db05b84199a7bf54fbba7bb,VAR_DECLARATION_MERGING,12,1,1,[Role equals (Object)],9
45,spring-data-neo4j/cineasts,cf53f188fdf93a201db05b84199a7bf54fbba7bb,82b9bd176dc4c22d5cebdd78d0a31124c81ee950,REVERSE_IF_ELSE,3,1,1,[Role equals (Object)],9
46,spring-data-neo4j/cineasts,82b9bd176dc4c22d5cebdd78d0a31124c81ee950,541d0d0511371cb4da5b18a7c2454d3e5409d896,VAR_DECLARATION_DIVIDING,13,1,1,[Role equals (Object)],9
65,spring-data-neo4j/cineasts,541d0d0511371cb4da5b18a7c2454d3e5409d896,5d07a4dc5f5f92c67378923467177e75f0dcc186,SWITCH_EQUAL_SIDES,14,1,1,[Role equals (Object)],9
75,spring-data-neo4j/cineasts,5d07a4dc5f5f92c67378923467177e75f0dcc186,c57a019f2efbf4601ba58e986556ccdabc5fd358,LOCAL_VAR_RENAMING,0,1,2,"[Role setName (String), Role equals (Object)]",18
76,spring-data-neo4j/cineasts,c57a019f2efbf4601ba58e986556ccdabc5fd358,8164c80dca238c49873bdc57e1ade14f13ec4e65,VAR_DECLARATION_MERGING,12,1,1,[Role equals (Object)],9
81,spring-data-neo4j/cineasts,8164c80dca238c49873bdc57e1ade14f13ec4e65,e94d570faa21d1a8cb2d01582dc7f85e601b56f9,REVERSE_IF_ELSE,3,1,1,[Role equals (Object)],9
86,spring-data-neo4j/cineasts,e94d570faa21d1a8cb2d01582dc7f85e601b56f9,3697f6f20c1fbac9fed5a7084175f8091a2ee52a,STATEMENTS_ORDER_REARRANGEMENT,10,1,2,"[Role Role (Actor, Movie, String), Role equals (Object)]",18
0,spring-data-neo4j/hello-worlds,3697f6f20c1fbac9fed5a7084175f8091a2ee52a,e30eee21cb8fface8f65dbf5a185c4b4c23055fe,FOR_TO_WHILE,1,1,17,"[World toString (), World getName (), World canBeReachedFrom (World), World equals (Object), World addRocketRouteTo (World), GalaxyService getNumberOfWorlds (), World getId (), World getMoons (), World hashCode (), World World (String, int), GalaxyService findWorldByName (String), GalaxyService findWorldById (Long), GalaxyService makeSomeWorlds (), World World (), GalaxyService findAllByNumberOfMoons (int), GalaxyService getAllWorlds (), GalaxyService createWorld (String, int)]",34
2,spring-data-neo4j/hello-worlds,e30eee21cb8fface8f65dbf5a185c4b4c23055fe,eecd48acfd32a9876baa83f9d72a53586853f1dd,SWITCH_EQUAL_SIDES,14,1,1,[World equals (Object)],2
5,spring-data-neo4j/hello-worlds,eecd48acfd32a9876baa83f9d72a53586853f1dd,cee0cac84577d1de2cefdcb97a5cbe3c4a0bba99,REVERSE_IF_ELSE,3,1,1,[World equals (Object)],2
16,spring-data-neo4j/hello-worlds,cee0cac84577d1de2cefdcb97a5cbe3c4a0bba99,4434618ae6ab7e0e43a19232edea0bb356044743,REVERSE_IF_ELSE,3,1,1,[World equals (Object)],2
20,spring-data-neo4j/hello-worlds,4434618ae6ab7e0e43a19232edea0bb356044743,e6493c38e26a1f9b7cca018a96e7615c2ee649c7,LOCAL_VAR_RENAMING,0,1,3,"[World toString (), World getName (), World World (String, int)]",6
23,spring-data-neo4j/hello-worlds,e6493c38e26a1f9b7cca018a96e7615c2ee649c7,acbc26fafafb19d1c940ebc5e16b232924a8d7fd,LOCAL_VAR_RENAMING,0,1,3,"[World equals (Object), World getId (), World hashCode ()]",6
24,spring-data-neo4j/hello-worlds,acbc26fafafb19d1c940ebc5e16b232924a8d7fd,7886e9ca1a6cb161adcfcc4db91e1f7665236e87,LOCAL_VAR_RENAMING,0,1,1,[World equals (Object)],2
27,spring-data-neo4j/hello-worlds,7886e9ca1a6cb161adcfcc4db91e1f7665236e87,af22c514d0a60d9a5d4fb3d76d82c6ec88dd17d1,SWITCH_EQUAL_SIDES,14,1,1,[World equals (Object)],2
37,spring-data-neo4j/hello-worlds,af22c514d0a60d9a5d4fb3d76d82c6ec88dd17d1,36791bdeb5dea6fa5ccd0f8786b8cc446b1245c7,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[World World (String, int)]",2
40,spring-data-neo4j/hello-worlds,36791bdeb5dea6fa5ccd0f8786b8cc446b1245c7,744f2033cb993515ec200745ef76498b589684c0,SWITCH_EQUAL_SIDES,14,1,2,"[World equals (Object), World hashCode ()]",4
42,spring-data-neo4j/hello-worlds,744f2033cb993515ec200745ef76498b589684c0,cc66cfea18dd6c5965e767c865bb5c3150739fba,SWITCH_EQUAL_SIDES,14,1,1,[World equals (Object)],2
46,spring-data-neo4j/hello-worlds,cc66cfea18dd6c5965e767c865bb5c3150739fba,6eb6f76d10e861d1cbf1ee702296d279e3849501,REVERSE_IF_ELSE,3,1,1,[World equals (Object)],2
47,spring-data-neo4j/hello-worlds,6eb6f76d10e861d1cbf1ee702296d279e3849501,fe8046ad100f7b7848ed7be98c629aa08c00c013,SWITCH_EQUAL_SIDES,14,1,1,[World equals (Object)],2
54,spring-data-neo4j/hello-worlds,fe8046ad100f7b7848ed7be98c629aa08c00c013,836765c792d1ab0e269f8b24068a5735306f2831,LOCAL_VAR_RENAMING,0,1,3,"[World canBeReachedFrom (World), World World (String, int), World addRocketRouteTo (World)]",6
55,spring-data-neo4j/hello-worlds,836765c792d1ab0e269f8b24068a5735306f2831,996c84a87f8c6ec6a085bccbe795a4083473b175,LOCAL_VAR_RENAMING,0,1,2,"[World equals (Object), World addRocketRouteTo (World)]",4
56,spring-data-neo4j/hello-worlds,996c84a87f8c6ec6a085bccbe795a4083473b175,b8e03e8a4928752bdf9b439fdfd0a5ff59e3cf6d,SWITCH_EQUAL_SIDES,14,1,1,[World equals (Object)],2
57,spring-data-neo4j/hello-worlds,b8e03e8a4928752bdf9b439fdfd0a5ff59e3cf6d,4c298a9cd294f27cdee889f69ffc97530d6897c5,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[World World (String, int)]",2
60,spring-data-neo4j/hello-worlds,4c298a9cd294f27cdee889f69ffc97530d6897c5,a79f28a9a3f5f11e72a3ae6194708605d9ae9a2b,REVERSE_IF_ELSE,3,1,1,[World equals (Object)],2
62,spring-data-neo4j/hello-worlds,a79f28a9a3f5f11e72a3ae6194708605d9ae9a2b,eeee27cfbf4891d67c1631faa4a8cb5c6f95e7c8,REVERSE_IF_ELSE,3,1,1,[World equals (Object)],2
64,spring-data-neo4j/hello-worlds,eeee27cfbf4891d67c1631faa4a8cb5c6f95e7c8,310b67b5c6f1798d0ba4b7b5158f1a7aa33318b5,SWITCH_EQUAL_SIDES,14,1,1,[World equals (Object)],2
66,spring-data-neo4j/hello-worlds,310b67b5c6f1798d0ba4b7b5158f1a7aa33318b5,87228674bcdb55d13913950792174262ff48264b,SWITCH_EQUAL_SIDES,14,1,1,[World equals (Object)],2
70,spring-data-neo4j/hello-worlds,87228674bcdb55d13913950792174262ff48264b,5b2d691ce5e31bc7e20a218b3d6e25d6d34a7f60,LOCAL_VAR_RENAMING,0,1,2,"[World canBeReachedFrom (World), World addRocketRouteTo (World)]",4
72,spring-data-neo4j/hello-worlds,5b2d691ce5e31bc7e20a218b3d6e25d6d34a7f60,b9f51bb166fe3ae88fbacf29950636f6040f6863,LOCAL_VAR_RENAMING,0,1,3,"[World equals (Object), World getId (), World hashCode ()]",6
73,spring-data-neo4j/hello-worlds,b9f51bb166fe3ae88fbacf29950636f6040f6863,0863cc1a3555bde4896aacd41a0da5bc308384f9,REVERSE_IF_ELSE,3,1,1,[World equals (Object)],2
81,spring-data-neo4j/hello-worlds,0863cc1a3555bde4896aacd41a0da5bc308384f9,1a145124aa0065e2d30e7758592d6f31b3ced602,REVERSE_IF_ELSE,3,1,1,[World equals (Object)],2
85,spring-data-neo4j/hello-worlds,1a145124aa0065e2d30e7758592d6f31b3ced602,4fe5173df6811fc18ebd6f8d77a3cb4bec2f7dee,SWITCH_EQUAL_SIDES,14,1,2,"[World equals (Object), World hashCode ()]",4
86,spring-data-neo4j/hello-worlds,4fe5173df6811fc18ebd6f8d77a3cb4bec2f7dee,2cdc18538831318c6b12602e7356efaf2f9a70bc,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[World World (String, int)]",2
0,spring-data-neo4j/imdb,2cdc18538831318c6b12602e7356efaf2f9a70bc,6ce8f6c4c32568b80206ccb28a3aebeb1f256388,PRE_POST_FIX_EXPRESSION_DIVIDING,16,1,37,"[MovieFindControllerDelegate getModel (Object, Map<String,Object>), ActorInfo compareTo (ActorInfo), ActorInfo setRole (String), MovieInfo getTitle (), RoleData getRole (), ActorInfo getName (), ActorFindControllerDelegate getModel (Object, Map<String,Object>), ImdbParser getFileReader (String, String, int), ImdbReaderImpl newActor (String, RoleData[]), ImdbSetupControllerDelegate getModel (Object, Map<String,Object>), ActorData getName (), RoleData getTitle (), MovieInfo MovieInfo (Movie, Role), MovieInfo setRole (String), ImdbParser ImdbParser (ImdbReader), ActorInfo setName (String), ImdbReaderImpl newActors (List<ActorData>), ImdbReader newActors (List<ActorData>), ImdbReaderImpl newMovies (List<MovieData>), ImdbReader newMovies (List<MovieData>), MovieInfo getRole (), ImdbParser parseMovies (String), MovieFindControllerDelegate populateModel (Map<String,Object>, Movie), MovieInfo setTitle (String), ActorInfo getRole (), ImdbParser parseActorItems (BufferedReader), ImdbReaderImpl newMovie (String, int), ActorFindControllerDelegate getFieldName (), ImdbParser parseActors (String, String), ActorData ActorData (String, RoleData[]), MovieInfo compareTo (MovieInfo), SetupControllerDelegate getModel (Object, Map<String,Object>), ActorData getMovieRoles (), RoleData RoleData (String, String), ActorInfo ActorInfo (Actor, Role), MovieFindControllerDelegate getFieldName (), ActorFindControllerDelegate populateModel (Map<String,Object>, Actor)]",370
